66.46372923330925	26.220204313280366	37.17882571458054
0.0	0.0	0.0
66.46372923330925	26.220204313280366	37.17882571458054
64.04217137729924	24.18124719605204	33.950201884253026
64.04217137729924	24.18124719605204	33.950201884253026
15.023949268029412	16.029143897996356	16.04263644336504
29.531637982704	13.819676342152581	16.20001712475383
52.100198564227895	27.188025049641055	31.29677714983962
52.100198564227895	27.188025049641055	31.29677714983962
31.090412718805204	13.82688292917938	16.115304319897223
46.9249224647434	17.812628006319855	22.956287670431273
29.643334361188202	12.473018809744065	13.69616610134649
76.30880915817396	32.695797850062824	47.68951556610359
76.30880915817396	32.695797850062824	47.68951556610359
25.853803192803838	12.786042603667278	14.293480946967824
13.271523178807948	10.339955849889625	10.485651214128035
44.76497881783337	16.548987963149756	20.99388070741712
23.39907192575406	11.58352668213457	12.34338747099768
71.93591014205484	28.43574496200859	40.83250743310208
71.93591014205484	28.43574496200859	40.83250743310208
22.364696086594506	12.001110185956147	13.050235914515682
27.016843971631204	12.63667257683215	14.010786052009456
23.523386821440763	12.055308979173779	13.127347217480366
61.1175677560318	22.653526102924086	31.793036121054346
42.89782244556114	15.272194304857623	18.224455611390287
81.79005760614466	38.39876253467037	54.704501813526775
81.79005760614466	38.39876253467037	54.704501813526775
42.437639424051916	15.83451632528899	19.57006692354492
22.598050787441405	15.954540855899909	16.703200350723364
13.796549776213446	16.256029200886456	16.22561161082866
16.586738535928024	14.53370853315366	14.593159208909675
49.00297960119184	16.542516617006648	20.267018106807242
31.194187982442863	21.12406034004339	22.042278391604864
76.89427462727211	34.48839267479066	48.771189325345496
76.89427462727211	34.48839267479066	48.771189325345496
30.452515051466307	19.52806370168965	20.29520295202952
4.542367765788878	4.542367765788878	4.542367765788878
19.803697039097006	14.981187632913462	15.439227875020448
17.065830721003135	17.29989550679206	17.475444096133753
17.224496041005242	15.564395822973646	15.552920475844395
51.524722282727076	17.27837072533217	21.460466129383576
34.22080740847924	20.098393864853133	21.473014035595426
78.24498429587847	34.959297480930715	50.47753349144286
78.24498429587847	34.959297480930715	50.47753349144286
33.32713408964106	20.183187651106564	21.257206620792264
34.910307649409795	20.810484245747745	22.028069523189888
32.19450645443075	20.236824225953605	21.124915073279627
43.87999189134401	16.136225420636528	20.186499087776202
24.671289875173372	18.174757281553397	18.601941747572816
27.658943832435906	13.061305142518401	14.77547794299264
32.60590500641848	17.642811296534017	19.945442875481387
16.75318546484191	16.59138407604665	16.598125800579787
66.53953200700958	26.296258117719823	37.27450778270281
66.53953200700958	26.296258117719823	37.27450778270281
4.0107637109174785	4.0107637109174785	4.0107637109174785
66.47768271312235	26.15194309864962	37.130192763632614
78.29626306006026	35.068264854817	50.58650086532914
76.94873715024848	34.57008645925522	48.96180815576282
81.83272882440794	38.46276936206529	54.84851717516535
72.001982160555	28.501816980508753	40.99768747935249
76.36465168225604	32.75164037414491	47.836102191819066
52.22239193523751	27.264395906522072	31.373148006720637
64.13189771197847	24.282189322566172	34.084791386271874
0.42283298097251587	0.42283298097251587	0.42283298097251587
